Word,Prevalence_Factor
healthful,-1.2640558103072546
8am,-1.2640558103072546
mickey,-1.2640558103072546
ranchers,-1.2640558103072546
patriotism,-1.2640558103072546
premises,-1.2653603054675302
eye,-1.2667023786776905
stranger,-1.26722386998221
easy,-1.2676386115046678
american,-1.2679111459295256
synthetic,-1.2682138886306336
walk,-1.2687450066682457
dispute,-1.2691927206276628
friendlier,-1.2701039242321694
elation,-1.2701039242321694
transporting,-1.2701039242321697
trapping,-1.2701039242321697
words,-1.2708640103627693
explorers,-1.2723719669540128
ensured,-1.2727335389821326
finer,-1.2727335389821328
crave,-1.2727335389821328
champion,-1.2732322590209189
convincing,-1.2733879679923046
day,-1.273443898427928
embarrassment,-1.2735599893321212
rumors,-1.274476054780301
equations,-1.274678128040929
unveiling,-1.2751440191695989
outmoded,-1.2751440191695989
3.0,-1.2751440191695989
non-stop,-1.2751440191695989
scanners,-1.2751440191695989
referencing,-1.2751440191695989
upheaval,-1.2751440191695989
soup,-1.2757962667497367
energies,-1.2773616609420677
teachings,-1.2776640666383134
companions,-1.2777840688987285
supports,-1.2779726438793804
deceive,-1.278061968870216
girls,-1.278140832375638
table,-1.2782185672441309
applies,-1.2791040937632931
pests,-1.279408714885885
top,-1.2798371680369167
compensate,-1.2803743063688178
founding,-1.2812364416214364
limitation,-1.281666494970978
the,-1.2828983483041596
subscribe,-1.2830641683569877
defensive,-1.2830641683569877
repel,-1.2830641683569877
baskets,-1.2830641683569877
shooters,-1.2830641683569877
elect,-1.2832963895237437
con,-1.2838066823433052
downward,-1.2841693054529024
situation,-1.2842720940562773
dwell,-1.2852242090444572
entrenched,-1.2856328653907352
occasion,-1.2859012367226195
preview,-1.2862322280319431
exclusive,-1.2862322280319431
two-way,-1.2862322280319431
refuses,-1.2862322280319431
rectangle,-1.2862322280319431
championing,-1.2862322280319431
shareholders,-1.2862322280319431
truer,-1.2862322280319431
childhood,-1.286598780391029
recently,-1.2873759974274859
journals,-1.287384249731927
behave,-1.287384249731927
script,-1.2876629646593425
forms,-1.2877515368814267
pm,-1.287859855020911
sols,-1.2890042802475292
prohibits,-1.2890042802475292
day),-1.2890042802475292
managerial,-1.2890042802475292
ib,-1.2890042802475292
assemblies,-1.2890042802475292
directed,-1.2892625459819005
shine,-1.2894329481159188
expenditure,-1.2902643039818866
library,-1.2905340080588057
impersonal,-1.2906675115768809
specialists,-1.2908661063624751
dismantle,-1.2914502086730464
halted,-1.2914502086730464
crucible,-1.2914502086730464
administration,-1.2917616266158178
photographers,-1.2925683473818543
bradford,-1.2947064215538582
defined,-1.2957443074550017
heavy,-1.2963877838124083
nervous,-1.2976113811501508
reality,-1.2979264726013386
olympic,-1.2989044667317653
controversy,-1.2989044667317653
helicopter,-1.2989044667317653
rejected,-1.3008513190459836
sacrifice,-1.3008513190459836
chilling,-1.3016593012317266
footing,-1.3016593012317266
contain,-1.302274742981718
respond,-1.3023947019668856
rewarded,-1.3023947019668858
dependent,-1.3029997633847565
contingent,-1.3036137446269693
trainers,-1.303973362211694
outfits,-1.303973362211694
who's,-1.3044557495458866
irritable,-1.3049968891836028
added,-1.305334686864101
structures,-1.3070487710848349
egypt,-1.307104150596356
paycheck,-1.308408645756632
tech,-1.3086337870533291
denied,-1.3087004407266936
compulsion,-1.3091240140703315
hope,-1.3098263162961097
onboard,-1.3104246837316036
reverence,-1.3104246837316036
thrived,-1.3104246837316036
it,-1.310646999309196
outfit,-1.3110176360771835
function,-1.3116993399996502
geared,-1.3121047153774132
votes,-1.312310228230579
accept,-1.312814311381403
way,-1.313126344613781
protests,-1.3137422145764936
pretend,-1.314090207322461
outset,-1.3143584163656945
suicides,-1.3143584163656945
suburban,-1.3146435491424868
abundant,-1.314744765106543
unchanged,-1.314744765106543
criteria,-1.314838494682725
that,-1.315725722924484
algebra,-1.3171448103148427
hormones,-1.3172792128465074
situated,-1.3187048397002374
paid,-1.3190924861575855
rhythms,-1.3203497937622335
fits,-1.3204537051299399
wear,-1.3204793541384243
handheld,-1.3206553242016092
saves,-1.3209080812014562
partner,-1.3212932683452776
showers,-1.321714496391445
precedent,-1.32183121437947
similarities,-1.3218694407947615
minor,-1.3227886666249846
beautiful,-1.3240625876799414
be,-1.3249014553898917
live,-1.32692088577759
italian,-1.3270649971758144
withstand,-1.3271733069082914
participated,-1.3280163664475728
against,-1.3283600048467366
about,-1.328391511108297
safely,-1.3294340383399006
gifting,-1.3305850634813203
platter,-1.3305850634813203
things.in,-1.3305850634813203
school.the,-1.3305850634813203
buff,-1.3305850634813203
assesses,-1.3305850634813203
11pm,-1.3305850634813203
polluter,-1.3305850634813203
moment's,-1.3305850634813203
auroras,-1.3305850634813203
catapulting,-1.3305850634813203
states.as,-1.3305850634813203
vilify,-1.3305850634813203
recalibration,-1.3305850634813203
weaponry,-1.3305850634813203
smoothie,-1.3305850634813203
de-escalation,-1.3305850634813203
uncluttered,-1.3305850634813203
on-screen,-1.3305850634813203
fund,-1.3305850634813203
ingeniously,-1.3305850634813203
floral,-1.3305850634813203
caitlyn,-1.3305850634813203
campground,-1.3305850634813203
checkouts,-1.3305850634813203
cafeteria's,-1.3305850634813203
camels,-1.3305850634813203
flocking,-1.3305850634813203
reclining,-1.3305850634813203
plymouth,-1.3305850634813203
tiredness,-1.3305850634813203
resounds,-1.3305850634813203
abrams,-1.3305850634813203
college.in,-1.3305850634813203
climatic,-1.3305850634813203
undergrad,-1.3305850634813203
revamp,-1.3305850634813203
go.in,-1.3305850634813203
ligaments,-1.3305850634813203
(natural,-1.3305850634813203
michelin-starred,-1.3305850634813203
ballads,-1.3305850634813203
fellowships,-1.3305850634813203
cong,-1.3305850634813203
moderated,-1.3305850634813203
(policy,-1.3305850634813203
homemaking,-1.3305850634813203
distance-learning,-1.3305850634813203
huffington,-1.3305850634813203
replays,-1.3305850634813203
competently,-1.3305850634813203
sedan,-1.3305850634813203
salsa,-1.3305850634813203
discovers,-1.3305850634813203
inconspicuous,-1.3305850634813203
college’,-1.3305850634813203
cataclysms,-1.3305850634813203
haptic,-1.3305850634813203
xerox,-1.3305850634813203
either-or,-1.3305850634813203
transpiring,-1.3305850634813203
jelly,-1.3305850634813203
months-long,-1.3305850634813203
paddies,-1.3305850634813203
baggy,-1.3305850634813203
game-like,-1.3305850634813203
surfacing,-1.3305850634813203
size),-1.3305850634813203
them.so,-1.3305850634813203
intrudes,-1.3305850634813203
benzene,-1.3305850634813203
donates,-1.3305850634813203
censoring,-1.3305850634813203
maori,-1.3305850634813203
decorate,-1.3305850634813203
cucumbers,-1.3305850634813203
sectional,-1.3305850634813203
reverberated,-1.3305850634813203
changin,-1.3305850634813203
soybean,-1.3305850634813203
cushions,-1.3305850634813203
starlit,-1.3305850634813203
movie’s,-1.3305850634813203
pageantry,-1.3305850634813203
batches,-1.3305850634813203
layout,-1.3305850634813203
reshapes,-1.3305850634813203
cheaply,-1.3305850634813203
humidity,-1.3305850634813203
guy's,-1.3305850634813203
contour,-1.3305850634813203
stress-inducing,-1.3305850634813203
feeling.i,-1.3305850634813203
mixer,-1.3305850634813203
boutique,-1.3305850634813203
dismisses,-1.3305850634813203
watersheds,-1.3305850634813203
distance/online,-1.3305850634813203
correlating,-1.3305850634813203
havin,-1.3305850634813203
beyond),-1.3305850634813203
jamming,-1.3305850634813203
magnate,-1.3305850634813203
ell,-1.3305850634813203
claim.the,-1.3305850634813203
bahia,-1.3305850634813203
azerbaijan,-1.3305850634813203
self-importance,-1.3305850634813203
data),-1.3305850634813203
irrevocable,-1.3305850634813203
worthiness,-1.3305850634813203
reformations,-1.3305850634813203
happen.in,-1.3305850634813203
jama,-1.3305850634813203
oxygenated,-1.3305850634813203
risks.the,-1.3305850634813203
day(s),-1.3305850634813203
protectionist,-1.3305850634813203
shopkeepers,-1.3305850634813203
environment.cars,-1.3305850634813203
mutilations,-1.3305850634813203
anti-car,-1.3305850634813203
oatmeal,-1.3305850634813203
vote's,-1.3305850634813203
$3.50,-1.3305850634813203
sikh,-1.3305850634813203
overabundance,-1.3305850634813203
out-of-state,-1.3305850634813203
hoop,-1.3305850634813203
inaccurately,-1.3305850634813203
6-year,-1.3305850634813203
year-,-1.3305850634813203
spiced,-1.3305850634813203
poincaré,-1.3305850634813203
impartially,-1.3305850634813203
reinstating,-1.3305850634813203
lifeblood,-1.3305850634813203
illumination,-1.3305850634813203
caloric,-1.3305850634813203
crannies,-1.3305850634813203
over-the-counter,-1.3305850634813203
budget.the,-1.3305850634813206
happy.overall,-1.3305850634813206
useful.i,-1.3305850634813206
(p.12),-1.3305850634813206
mugging,-1.3305850634813206
cana,-1.3305850634813206
tidier,-1.3305850634813206
happen.one,-1.3305850634813206
unformed,-1.3305850634813206
inputted,-1.3305850634813206
epicenter,-1.3305850634813206
probiotics,-1.3305850634813206
bichon,-1.3305850634813206
anger.the,-1.3305850634813206
healthy.cars,-1.3305850634813206
process.this,-1.3305850634813206
(usa),-1.3305850634813206
unflagging,-1.3305850634813206
chaining,-1.3305850634813206
stereotactic,-1.3305850634813206
good.also,-1.3305850634813206
nolan’s,-1.3305850634813206
advisories,-1.3305850634813206
chicago),-1.3305850634813206
heatedly,-1.3305850634813206
sunning,-1.3305850634813206
mercator,-1.3305850634813206
life-changer,-1.3305850634813206
opinion.in,-1.3305850634813206
outlays,-1.3305850634813206
infiltrates,-1.3305850634813206
happen.lastly,-1.3305850634813206
offers.in,-1.3305850634813206
regions),-1.3305850634813206
carbone,-1.3305850634813206
splice,-1.3305850634813206
combustible,-1.3305850634813206
segregate,-1.3305850634813206
victoriously,-1.3305850634813206
gases.the,-1.3305850634813206
reframed,-1.3305850634813206
sea-level,-1.3305850634813206
not.another,-1.3305850634813206
howler,-1.3305850634813206
poposa,-1.3305850634813206
ganesha,-1.3305850634813206
outspokenness,-1.3305850634813206
irritate,-1.3305850634813206
hard-hitting,-1.3305850634813206
henna,-1.3305850634813206
necks,-1.3305850634813206
expeditious,-1.3305850634813206
symphonic,-1.3305850634813206
overpraise,-1.3305850634813206
items.in,-1.3305850634813206
it?and,-1.3305850634813206
foreign-language,-1.3305850634813206
jay-z,-1.3305850634813206
selenium,-1.3305850634813206
situates,-1.3305850634813206
predetermine,-1.3305850634813206
roading,-1.3305850634813206
separates,-1.3305850634813206
education-related,-1.3305850634813206
busing,-1.3305850634813206
meters),-1.3305850634813206
principles),-1.3305850634813206
programmable,-1.3305850634813206
1727,-1.3305850634813206
control…,-1.3305850634813206
already-established,-1.3305850634813206
merriam-webster,-1.3305850634813206
stewart’s,-1.3305850634813206
blowouts,-1.3305850634813206
bad.in,-1.3305850634813206
ncaa,-1.3305850634813206
wheel.in,-1.3305850634813206
alluring,-1.3305850634813206
8:00am,-1.3305850634813206
chugs,-1.3305850634813206
"23,000",-1.3305850634813206
alyssa,-1.3305850634813206
chrysalis,-1.3305850634813206
decision.and,-1.3305850634813206
unworldly,-1.3305850634813206
nidra,-1.3305850634813206
chance),-1.3305850634813206
leveled,-1.3305850634813206
snowman,-1.3305850634813206
standarts,-1.3305850634813206
soggy,-1.3305850634813206
medley,-1.3305850634813206
factors.to,-1.3305850634813206
reconsiders,-1.3305850634813206
vai,-1.3305850634813206
meet-up,-1.3305850634813206
them.like,-1.3305850634813206
inconveniently,-1.3305850634813206
astrophysics,-1.3305850634813206
all.one,-1.3305850634813206
something.i,-1.3305850634813206
lamentably,-1.3305850634813206
gmaes,-1.3305850634813206
riverbeds,-1.3305850634813206
car.second,-1.3305850634813206
gracing,-1.3305850634813206
one.i,-1.3305850634813206
elementry,-1.3305850634813206
majestically,-1.3305850634813206
shoppers’,-1.3305850634813206
explosiveness,-1.3305850634813206
electricity),-1.3305850634813206
labrador,-1.3305850634813206
quelled,-1.3305850634813206
"me,he",-1.3305850634813206
(medical,-1.3305850634813206
compaction,-1.3305850634813206
one.with,-1.3305850634813206
well-qualified,-1.3305850634813206
tartan,-1.3305850634813206
botticelli,-1.3305850634813206
safeties,-1.3305850634813206
acceptably,-1.3305850634813206
vocab,-1.3305850634813206
sixth-grade,-1.3305850634813206
hungered,-1.3305850634813206
humans.however,-1.3305850634813206
cracker,-1.3305850634813206
airplay,-1.3305850634813206
miscalculation,-1.3305850634813206
aliens.another,-1.3305850634813206
car-pooled,-1.3305850634813206
lorraine,-1.3305850634813206
diversionary,-1.3305850634813206
mumbo-jumbo,-1.3305850634813206
otoscopes,-1.3305850634813206
prosocial,-1.3305850634813206
(42,-1.3305850634813206
soapy,-1.3305850634813206
manifesting,-1.3305850634813206
propolis,-1.3305850634813206
laws.the,-1.3305850634813206
commandos,-1.3305850634813206
responsibiliy,-1.3305850634813206
basketball’s,-1.3305850634813206
balletic,-1.3305850634813206
higher.in,-1.3305850634813206
learn.lastly,-1.3305850634813206
yellowing,-1.3305850634813206
moviegoers,-1.3305850634813206
meltwater,-1.3305850634813206
doodled,-1.3305850634813206
situations.i,-1.3305850634813206
addiction’,-1.3305850634813206
‘trophic,-1.3305850634813206
standstill,-1.3305850634813206
honshu,-1.3305850634813206
overinflated,-1.3305850634813206
waterway,-1.3305850634813206
matters),-1.3305850634813206
beakers,-1.3305850634813206
out.my,-1.3305850634813206
goalie,-1.3305850634813206
tambourine,-1.3305850634813206
inquiring,-1.3305850634813206
overuse),-1.3305850634813206
non-athletic,-1.3305850634813206
land's,-1.3305850634813206
tomography,-1.3305850634813206
come),-1.3305850634813206
in.first,-1.3305850634813206
mom's,-1.3305850634813206
stovetop,-1.3305850634813206
gratefully,-1.3305850634813206
speckle,-1.3305850634813206
eater’,-1.3305850634813206
crashes.in,-1.3305850634813206
drivers.another,-1.3305850634813206
‘acceptable’,-1.3305850634813206
non-lonely,-1.3305850634813206
hand-written,-1.3305850634813206
trouble.one,-1.3305850634813206
ratchets,-1.3305850634813206
targets’,-1.3305850634813206
anti-discrimination,-1.3305850634813206
afrotc,-1.3305850634813206
more.one,-1.3305850634813206
ill-conceived,-1.3305850634813206
transportation.lastly,-1.3305850634813206
weiwei,-1.3305850634813206
hoeing,-1.3305850634813206
reticent,-1.3305850634813206
change.the,-1.3305850634813206
themselves.one,-1.3305850634813206
draughts,-1.3305850634813206
topographical,-1.3305850634813206
physics-based,-1.3305850634813206
riverbanks,-1.3305850634813206
activeness,-1.3305850634813206
harmonically,-1.3305850634813206
infrequently,-1.3305850634813206
sorority,-1.3305850634813206
cost-free,-1.3305850634813206
unobstructed,-1.3305850634813206
bowler,-1.3305850634813206
around.the,-1.3305850634813206
37%,-1.3305850634813206
improbable,-1.3305850634813206
ahab,-1.3305850634813206
essayin,-1.3305850634813206
exclusively),-1.3305850634813206
basses,-1.3305850634813206
sit-ins,-1.3305850634813206
sandalwood,-1.3305850634813206
pre-written,-1.3305850634813206
bankruptcies,-1.3305850634813206
encouragements,-1.3305850634813206
money-driven,-1.3305850634813206
permissible),-1.3305850634813206
expensively,-1.3305850634813206
humanized,-1.3305850634813206
promenades,-1.3305850634813206
permanency,-1.3305850634813206
steadying,-1.3305850634813206
maupassant,-1.3305850634813206
varietals,-1.3305850634813206
family-centered,-1.3305850634813206
napster,-1.3305850634813206
neurotoxic,-1.3305850634813206
crash.another,-1.3305850634813206
defamation,-1.3305850634813206
choice.for,-1.3305850634813206
pvc,-1.3305850634813206
netting,-1.3305850634813206
demoiselles,-1.3305850634813206
pleasure),-1.3305850634813206
winner.i,-1.3305850634813206
apis,-1.3305850634813206
mutability,-1.3305850634813206
strangers),-1.3305850634813206
